id,title,overview,genres,actors_actresses
571,The Birds,Thousands of birds flock into a seaside town and terrorize the residents in a series of deadly attacks.,[],"['Tippi Hedren', 'Rod Taylor', 'Jessica Tandy', 'Suzanne Pleshette', 'Veronica Cartwright']"
51608,The Man from Nowhere,An ex-special agent is involved in a convoluted drug ring drama. He has to save a drug smuggler's innocent daughter from being the victim of her parents' fight.,[],"['Won Bin', 'Kim Sae-ron', 'Kim Tae-hun', 'Kim Hee-won', 'Kim Sung-oh']"
10054,Spy Kids,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",[],"['Alexa PenaVega', 'Daryl Sabara', 'Antonio Banderas', 'Carla Gugino', 'Alan Cumming']"
5879,In the Realm of the Senses,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",[],"['Eiko Matsuda', 'Tatsuya Fuji', 'Aoi Nakajima', 'Yasuko Matsui', 'Meika Seri']"
439015,Slender Man,"In a small town in Massachusetts, four high school girls perform a ritual in an attempt to debunk the lore of Slender Man. When one of the girls goes mysteriously missing, they begin to suspect that she is, in fact, his latest victim.",[],"['Javier Botet', 'Joey King', 'Julia Goldani Telles', 'Jaz Sinclair', 'Annalise Basso']"
174772,Europa Report,A crew of international astronauts are sent on a private mission to Jupiter's fourth moon.,[],"['Anamaria Marinca', 'Michael Nyqvist', 'Sharlto Copley', 'Daniel Wu', 'Karolina Wydra']"
21629,Stir Crazy,"New Yorkers Skip Donahue and Harry Monroe have no jobs and no prospects, so they decide to flee the city and find work elsewhere, landing jobs wearing woodpecker costumes to promote the opening of a bank. When their feathery costumes are stolen and used in a bank robbery, they no longer have to worry about employment — they're sent to prison.",[],"['Gene Wilder', 'Richard Pryor', 'Georg Stanford Brown', 'JoBeth Williams', 'Miguel Ángel Suárez']"
177221,The Battery,"In rural Connecticut, baseball players Ben and Mickey are trying to survive a zombie plague. They are forced to form a battery: a catcher and a pitcher who work together to outwit the batter, the one who hits the ball. And the batter in this case just happens to be a zombie. Tough Ben and gentle Mickey frequently disagree on the best way to go about the situation. Then they suddenly hear a human voice through their walkie-talkies. Is salvation nearby, like Mickey thinks, or is Ben’s suspicion justified?",[],"['Jeremy Gardner', 'Adam Cronheim', 'Niels Bolle', ""Alana O'Brien"", 'Jamie Pantanella']"
290271,"One Piece ""3D2Y"": Overcome Ace's Death! Luffy's Vow to his Friends","The special takes place during the two year before the Straw Hats reunite on Sabody.  Luffy is currently in Rusukaina training to get stronger to take on the New World. However the training  is interrupted when Hancock's sisters, Marigold and Sandersonia, are kidnapped by the Byrnndi World,  a pirate who was locked away on Level 6 of Impel Down but escaped during Luffy's invasion to save Ace,  in order to lure Hancock to him and use her as a hostage against the World Government due to her  Shichibukai status. Thus Luffy and Hancock head off to confront him and save Hancock's sisters.",[],"['Mayumi Tanaka', 'Akemi Okamura', 'Arata Furuta', 'Bin Shimada', 'Fumihiko Tachiki']"
133121,Resident Evil: Damnation,"U.S. federal agent Leon S. Kennedy sneaks into the ""East Slavic Republic"" to verify rumors that Bio-Organic Weapons (BOWs) are being used in the country's civil war, which the U.S. and Russia are making preparations to jointly intervene in. Right after his infiltration, the U.S. government orders him to leave immediately. Determined to uncover the truth, Leon ignores the order and enters the battlefield to end the chain of tragedies caused by the BOWs.",[],"['Matthew Mercer', 'Courtenay Taylor', 'Robin Sachs', 'Dave Wittenberg', 'Wendee Lee']"
40814,Crimes of Passion,"Fashion designer Joanna Crane leads a double life. By night she is China Blue, a prostitute who's attracted the attention of a sexually frustrated private detective, and a psychopathic priest in possession of a murderous sex toy.",[],"['Kathleen Turner', 'Anthony Perkins', 'John Laughlin', 'Annie Potts', 'Bruce Davison']"
766,Army of Darkness,"Ash, a handsome, shotgun-toting, chainsaw-armed department store clerk, is time warped backwards into England's Dark Ages, where he romances a beauty and faces legions of the undead.",[],"['Bruce Campbell', 'Embeth Davidtz', 'Marcus Gilbert', 'Ian Abercrombie', 'Richard Grove']"
975533,The Archies,"Set in 1960s India, Archie and the gang navigate romance, friendship and the future of Riverdale as developers threaten to destroy a beloved park.",[],"['Agastya Nanda', 'Suhana Khan', 'Khushi Kapoor', 'Mihir Ahuja', 'Vedang Raina']"
901563,Close,"Thirteen-year-olds Léo and Rémi have always been close, but they drift apart after the intimacy of their relationship is questioned by schoolmates.",[],"['Eden Dambrine', 'Gustav De Waele', 'Émilie Dequenne', 'Léa Drucker', 'Igor van Dessel']"
334074,Survivor,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.",[],"['Pierce Brosnan', 'Milla Jovovich', 'Dylan McDermott', 'Angela Bassett', 'Robert Forster']"
38117,Beastly,"A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love.",[],"['Alex Pettyfer', 'Vanessa Hudgens', 'Mary-Kate Olsen', 'LisaGay Hamilton', 'Neil Patrick Harris']"
41505,6 Souls,A female forensic psychiatrist discovers that all of one of her patient's multiple personalities are murder victims. She will have to find out what's happening before her time is finished.,[],"['Julianne Moore', 'Jonathan Rhys Meyers', 'Jeffrey DeMunn', 'Frances Conroy', 'Nate Corddry']"
6466,Freddy vs. Jason,"Freddy enlists Jason to kill on his behalf on Elm Street, after realizing that he can't haunt dreams because people no longer fear him.",[],"['Robert Englund', 'Ken Kirzinger', 'Monica Keena', 'Jason Ritter', 'Kelly Rowland']"
125180,Delinquent Girl: Alley Cat In Heat,A naive country girl runs away to the city and gets picked up by a kindly well dressed man. She soon finds that life can be cruel.,[],"['Yūko Katagiri', 'Eimei Esumi', 'Setsuko Ōyama', 'Hyōe Enoki', 'Hidetoshi Kageyama']"
645992,Three Robbers and a Lion,"The three thieves Kasper, Jesper and Jonathan lives together with their always hungry lion in the little town of Kardemomme town, the home to a fair but kind police officer, and the strict Aunt Sofie.",[],"['Thorbjørn Harr', 'Aksel Hennie', 'Jeppe Beck Laursen', 'Linn Skåber', 'Anders Baasmo Christiansen']"
26123,American Pie Presents: The Book of Love,"Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at East Great Falls High. Unfortunately for them, the book is ruined, and with incomplete advice, the Bible leads them on a hilarious journey to lose their virginity.",[],"['Bug Hall', 'Brandon Hardesty', 'Kevin M. Horton', 'Beth Behrs', 'Melanie Papalia']"
367401,With Aunt It's Not a Sin,"The rich Gloria, resident for years in the United States, returns to live in her native country in Sicily, where she is welcomed by her sister-in-law, widow Antonia and her son Saro. The beautiful Gloria does not fail to arouse particular interest in the inhabitants of the place, especially in a building speculator, the engineer De Vita, who intends at all costs to get hold Gloria's land. She will be able to seduce the man, and then allow herself to the sister-in-law and the nephew before leaving for the USA.",[],"['Marina Hedman', 'Antonella Antinori', 'Pietro Aiello', 'Alessandro Partexano', 'Gino Pagnani']"
438478,Pornocracy: The New Sex Multinationals,Never before have we watched as much porn as today yet the traditional porn industry is dying. The arrival of web sites showing amateur clips has transformed the way porn is made and consumed. Behind this transformation lies one opaque multinational.,[],"['Arwen Gold', 'Stoya', 'Alina Henessy', 'Julia Grandi', 'Ovidie']"
117,The Untouchables,"Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”.",[],"['Kevin Costner', 'Sean Connery', 'Charles Martin Smith', 'Andy García', 'Robert De Niro']"
341013,Atomic Blonde,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,[],"['Charlize Theron', 'James McAvoy', 'Eddie Marsan', 'John Goodman', 'Toby Jones']"
55931,The Animatrix,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated.",[],"['Keanu Reeves', 'Carrie-Anne Moss', 'Clayton Watson', 'Pamela Adlon', 'Melinda Clarke']"
862552,The Ritual Killer,"Unable to process the death of his daughter, Detective Boyd embarks on a hunt for a serial killer who murders according to a brutal tribal ritual: Muti. The only person who can help Boyd is Professor Mackles, an anthropologist who hides an unspeakable secret. The line between sanity and madness thins as Boyd goes deeper into the killer’s world.",[],"['Morgan Freeman', 'Cole Hauser', 'Vernon Davis', 'Peter Stormare', 'Giuseppe Zeno']"
11130,The Princess Diaries 2: Royal Engagement,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",[],"['Anne Hathaway', 'Julie Andrews', 'Hector Elizondo', 'John Rhys-Davies', 'Heather Matarazzo']"
806,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,[],"['Liev Schreiber', 'Julia Stiles', 'Seamus Davey-Fitzpatrick', 'David Thewlis', 'Pete Postlethwaite']"
1045931,Crew,Three ordinary air hostesses from Mumbai embark on a journey to pursue their dreams but find themselves caught up in unexpected misfortunes.,[],"['Tabu', 'Kareena Kapoor Khan', 'Kriti Sanon', 'Diljit Dosanjh', 'Rajesh Sharma']"
1006462,The Flood,A horde of giant hungry alligators is unleashed on a group of in-transit prisoners and their guards after a massive hurricane floods Louisiana.,[],"['Nicky Whelan', 'Casper Van Dien', 'Louis Mandylor', 'Devanny Pinn', 'Randy Wayne']"
16871,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",[],"['Alison Lohman', 'Justin Long', 'Lorna Raver', 'Dileep Rao', 'David Paymer']"
